# alpha,gamma_b,dominant_mode_id,max_growth_rate
1.548365e-01,1.232847e+00,3.000000e+00,3.442247e-01
1.594159e-01,1.232847e+00,3.000000e+00,3.475854e-01
1.641307e-01,1.232847e+00,3.000000e+00,3.509788e-01
1.689850e-01,1.232847e+00,3.000000e+00,3.544054e-01
1.739828e-01,1.232847e+00,3.000000e+00,3.578654e-01
1.791284e-01,1.232847e+00,3.000000e+00,3.613592e-01
1.844263e-01,1.232847e+00,3.000000e+00,3.648871e-01
1.898808e-01,1.232847e+00,3.000000e+00,3.684495e-01
1.954966e-01,1.232847e+00,3.000000e+00,3.720466e-01
2.012785e-01,1.232847e+00,3.000000e+00,3.756789e-01
2.072315e-01,1.232847e+00,3.000000e+00,3.793466e-01
2.133605e-01,1.232847e+00,3.000000e+00,3.830501e-01
2.196707e-01,1.232847e+00,3.000000e+00,3.867898e-01
2.261676e-01,1.232847e+00,3.000000e+00,3.905660e-01
2.328566e-01,1.232847e+00,3.000000e+00,3.943790e-01
2.397435e-01,1.232847e+00,3.000000e+00,3.982293e-01
2.468340e-01,1.232847e+00,3.000000e+00,4.021172e-01
2.541343e-01,1.232847e+00,3.000000e+00,4.060430e-01
2.616505e-01,1.232847e+00,3.000000e+00,4.100072e-01
2.693889e-01,1.232847e+00,3.000000e+00,4.140100e-01
2.773563e-01,1.232847e+00,3.000000e+00,4.180520e-01
2.855592e-01,1.232847e+00,3.000000e+00,4.221334e-01
2.940048e-01,1.232847e+00,3.000000e+00,4.262546e-01
3.027002e-01,1.232847e+00,3.000000e+00,4.304161e-01
3.116527e-01,1.232847e+00,3.000000e+00,4.346182e-01
3.208700e-01,1.232847e+00,3.000000e+00,4.388613e-01
3.303599e-01,1.232847e+00,3.000000e+00,4.431459e-01
3.401305e-01,1.232847e+00,3.000000e+00,4.474723e-01
3.501900e-01,1.232847e+00,3.000000e+00,4.518409e-01
3.605471e-01,1.232847e+00,3.000000e+00,4.562522e-01
3.712105e-01,1.232847e+00,3.000000e+00,4.607065e-01
3.821893e-01,1.232847e+00,3.000000e+00,4.652043e-01
3.934927e-01,1.232847e+00,3.000000e+00,4.697461e-01
4.051305e-01,1.232847e+00,3.000000e+00,4.743322e-01
4.171125e-01,1.232847e+00,3.000000e+00,4.789630e-01
4.294488e-01,1.232847e+00,3.000000e+00,4.836391e-01
4.421500e-01,1.232847e+00,3.000000e+00,4.883608e-01
4.552268e-01,1.232847e+00,3.000000e+00,4.931286e-01
4.686904e-01,1.232847e+00,3.000000e+00,4.979430e-01
4.825522e-01,1.232847e+00,3.000000e+00,5.028044e-01
4.968240e-01,1.232847e+00,3.000000e+00,5.077132e-01
5.115178e-01,1.232847e+00,3.000000e+00,5.126699e-01
5.266462e-01,1.232847e+00,3.000000e+00,5.176751e-01
5.422221e-01,1.232847e+00,3.000000e+00,5.227291e-01
5.582586e-01,1.232847e+00,3.000000e+00,5.278324e-01
5.747694e-01,1.232847e+00,3.000000e+00,5.329856e-01
5.917686e-01,1.232847e+00,3.000000e+00,5.381891e-01
6.092705e-01,1.232847e+00,3.000000e+00,5.434434e-01
6.272900e-01,1.232847e+00,3.000000e+00,5.487490e-01
6.458424e-01,1.232847e+00,3.000000e+00,5.541064e-01
6.649436e-01,1.232847e+00,3.000000e+00,5.595160e-01
6.846097e-01,1.232847e+00,3.000000e+00,5.649785e-01
7.048574e-01,1.232847e+00,3.000000e+00,5.704944e-01
7.257040e-01,1.232847e+00,3.000000e+00,5.760640e-01
7.471671e-01,1.232847e+00,3.000000e+00,5.816881e-01
7.692650e-01,1.232847e+00,3.000000e+00,5.873671e-01
7.920164e-01,1.232847e+00,3.000000e+00,5.931015e-01
8.154407e-01,1.232847e+00,3.000000e+00,5.988919e-01
8.395579e-01,1.232847e+00,3.000000e+00,6.047388e-01
8.643883e-01,1.232847e+00,3.000000e+00,6.106428e-01
8.899530e-01,1.232847e+00,3.000000e+00,6.166044e-01
9.162739e-01,1.232847e+00,3.000000e+00,6.226243e-01
