# Split-Step soliton collision: S=-10, v1=10, v2=-10
# L=64, N=512, T=1.0, tau=0.01
time,x_0.0000,x_0.5000,x_1.0000,x_1.5000,x_2.0000,x_2.5000,x_3.0000,x_3.5000,x_4.0000,x_4.5000,x_5.0000,x_5.5000,x_6.0000,x_6.5000,x_7.0000,x_7.5000,x_8.0000,x_8.5000,x_9.0000,x_9.5000,x_10.0000,x_10.5000,x_11.0000,x_11.5000,x_12.0000,x_12.5000,x_13.0000,x_13.5000,x_14.0000,x_14.5000,x_15.0000,x_15.5000,x_16.0000,x_16.5000,x_17.0000,x_17.5000,x_18.0000,x_18.5000,x_19.0000,x_19.5000,x_20.0000,x_20.5000,x_21.0000,x_21.5000,x_22.0000,x_22.5000,x_23.0000,x_23.5000,x_24.0000,x_24.5000,x_25.0000,x_25.5000,x_26.0000,x_26.5000,x_27.0000,x_27.5000,x_28.0000,x_28.5000,x_29.0000,x_29.5000,x_30.0000,x_30.5000,x_31.0000,x_31.5000,x_32.0000,x_32.5000,x_33.0000,x_33.5000,x_34.0000,x_34.5000,x_35.0000,x_35.5000,x_36.0000,x_36.5000,x_37.0000,x_37.5000,x_38.0000,x_38.5000,x_39.0000,x_39.5000,x_40.0000,x_40.5000,x_41.0000,x_41.5000,x_42.0000,x_42.5000,x_43.0000,x_43.5000,x_44.0000,x_44.5000,x_45.0000,x_45.5000,x_46.0000,x_46.5000,x_47.0000,x_47.5000,x_48.0000,x_48.5000,x_49.0000,x_49.5000,x_50.0000,x_50.5000,x_51.0000,x_51.5000,x_52.0000,x_52.5000,x_53.0000,x_53.5000,x_54.0000,x_54.5000,x_55.0000,x_55.5000,x_56.0000,x_56.5000,x_57.0000,x_57.5000,x_58.0000,x_58.5000,x_59.0000,x_59.5000,x_60.0000,x_60.5000,x_61.0000,x_61.5000,x_62.0000,x_62.5000,x_63.0000,x_63.5000
0.20000000,0.00022466,0.00023780,0.00024077,0.00025934,0.00022081,0.00029106,0.00080797,0.00100113,0.00061796,0.00171645,0.00455328,0.00770857,0.01998835,0.01813979,0.01767434,0.07532348,0.13753975,0.23693987,0.31816879,0.21458134,0.14030508,0.06961206,0.03336730,0.01522492,0.01071158,0.02218863,0.05872284,0.12154707,0.20867648,0.23094885,0.24231442,0.23219551,0.09306871,0.05680854,0.06929089,0.04319459,0.05985163,0.04360727,0.01321737,0.00627122,0.00528524,0.00351974,0.00193284,0.00152155,0.00133954,0.00113831,0.00095555,0.00081407,0.00070781,0.00062377,0.00055429,0.00049630,0.00044785,0.00040700,0.00037214,0.00034208,0.00031598,0.00029319,0.00027318,0.00025551,0.00023983,0.00022585,0.00021335,0.00020213,0.00019202,0.00018289,0.00017462,0.00016712,0.00016029,0.00015407,0.00014840,0.00014321,0.00013847,0.00013413,0.00013015,0.00012651,0.00012317,0.00012011,0.00011731,0.00011475,0.00011242,0.00011029,0.00010836,0.00010661,0.00010504,0.00010363,0.00010237,0.00010127,0.00010031,0.00009948,0.00009879,0.00009824,0.00009780,0.00009750,0.00009732,0.00009726,0.00009732,0.00009751,0.00009782,0.00009825,0.00009882,0.00009952,0.00010035,0.00010132,0.00010244,0.00010371,0.00010514,0.00010674,0.00010852,0.00011049,0.00011266,0.00011504,0.00011765,0.00012052,0.00012364,0.00012705,0.00013074,0.00013474,0.00013932,0.00014581,0.00015201,0.00015572,0.00016197,0.00016992,0.00017712,0.00018848,0.00019727,0.00021181
0.22000000,0.00027509,0.00028963,0.00028980,0.00029167,0.00034932,0.00075011,0.00099825,0.00005140,0.00162718,0.00365586,0.00662656,0.01106693,0.00960217,0.03251181,0.03685612,0.04747763,0.12155732,0.19317018,0.30384653,0.26232722,0.16252976,0.09206818,0.03814621,0.01720854,0.01451534,0.01812508,0.05391343,0.07293237,0.22203903,0.25255586,0.24312433,0.21685573,0.05527895,0.00770831,0.06620401,0.03974651,0.05725659,0.05899370,0.03632095,0.01349825,0.00679251,0.00524202,0.00345721,0.00207547,0.00166546,0.00143282,0.00121078,0.00102588,0.00088271,0.00077131,0.00068173,0.00060797,0.00054660,0.00049512,0.00045147,0.00041407,0.00038176,0.00035364,0.00032903,0.00030736,0.00028819,0.00027114,0.00025592,0.00024228,0.00023002,0.00021896,0.00020896,0.00019990,0.00019166,0.00018417,0.00017733,0.00017109,0.00016539,0.00016018,0.00015541,0.00015104,0.00014704,0.00014338,0.00014003,0.00013697,0.00013419,0.00013165,0.00012935,0.00012727,0.00012540,0.00012372,0.00012224,0.00012093,0.00011980,0.00011883,0.00011802,0.00011737,0.00011688,0.00011654,0.00011634,0.00011630,0.00011640,0.00011666,0.00011706,0.00011762,0.00011833,0.00011921,0.00012025,0.00012146,0.00012285,0.00012443,0.00012620,0.00012819,0.00013039,0.00013283,0.00013551,0.00013846,0.00014171,0.00014525,0.00014912,0.00015333,0.00015790,0.00016308,0.00017004,0.00017753,0.00018121,0.00019063,0.00020031,0.00020954,0.00021788,0.00022964,0.00024270,0.00025962
0.24000000,0.00032503,0.00033543,0.00032631,0.00039796,0.00073442,0.00100333,0.00022477,0.00148990,0.00355113,0.00573142,0.00594159,0.01127812,0.01753622,0.03773383,0.02846993,0.04642919,0.12192346,0.16130049,0.28326576,0.28649618,0.17919195,0.11829810,0.04443859,0.03077602,0.03461655,0.02610645,0.08151066,0.18429923,0.22394842,0.25069983,0.23508499,0.18529779,0.07573476,0.03174402,0.06498478,0.04495830,0.03845597,0.05414523,0.05451503,0.03186147,0.01324700,0.00699974,0.00526358,0.00346249,0.00218860,0.00176660,0.00150600,0.00127463,0.00108725,0.00094095,0.00082534,0.00073183,0.00065489,0.00059080,0.00053686,0.00049095,0.00045152,0.00041738,0.00038762,0.00036151,0.00033848,0.00031807,0.00029989,0.00028364,0.00026905,0.00025593,0.00024408,0.00023335,0.00022362,0.00021477,0.00020672,0.00019937,0.00019267,0.00018654,0.00018094,0.00017581,0.00017112,0.00016684,0.00016292,0.00015935,0.00015609,0.00015313,0.00015044,0.00014802,0.00014584,0.00014389,0.00014217,0.00014066,0.00013935,0.00013823,0.00013731,0.00013657,0.00013601,0.00013563,0.00013542,0.00013539,0.00013554,0.00013586,0.00013636,0.00013704,0.00013791,0.00013897,0.00014023,0.00014169,0.00014336,0.00014525,0.00014738,0.00014976,0.00015241,0.00015533,0.00015855,0.00016210,0.00016599,0.00017024,0.00017488,0.00017992,0.00018561,0.00019297,0.00020137,0.00020562,0.00021697,0.00022603,0.00023590,0.00024823,0.00026007,0.00027254,0.00028945,0.00030854
0.26000000,0.00037034,0.00037142,0.00042275,0.00074923,0.00102042,0.00039855,0.00130768,0.00347506,0.00513502,0.00375723,0.01257699,0.01091705,0.02908865,0.02006231,0.03335197,0.05606354,0.11429545,0.13507172,0.24139743,0.30306393,0.25076925,0.15083335,0.07894754,0.05748674,0.06465611,0.08368132,0.10265490,0.19356589,0.23638970,0.24386221,0.21844131,0.13909061,0.09033932,0.05419424,0.05957420,0.04688519,0.05094453,0.04085561,0.05035623,0.04965905,0.02881331,0.01284148,0.00710837,0.00530746,0.00348127,0.00227849,0.00184535,0.00156793,0.00133111,0.00114100,0.00099158,0.00087265,0.00077620,0.00069674,0.00063043,0.00057445,0.00052671,0.00048562,0.00044997,0.00041884,0.00039149,0.00036733,0.00034588,0.00032675,0.00030963,0.00029425,0.00028039,0.00026788,0.00025654,0.00024625,0.00023689,0.00022836,0.00022059,0.00021350,0.00020702,0.00020110,0.00019568,0.00019074,0.00018623,0.00018211,0.00017836,0.00017496,0.00017188,0.00016909,0.00016660,0.00016437,0.00016240,0.00016067,0.00015918,0.00015791,0.00015686,0.00015603,0.00015540,0.00015498,0.00015477,0.00015476,0.00015495,0.00015535,0.00015595,0.00015677,0.00015780,0.00015905,0.00016053,0.00016225,0.00016422,0.00016645,0.00016896,0.00017176,0.00017487,0.00017831,0.00018210,0.00018627,0.00019084,0.00019583,0.00020128,0.00020740,0.00021512,0.00022417,0.00022932,0.00024125,0.00024927,0.00025949,0.00027198,0.00028734,0.00030380,0.00031778,0.00033788,0.00035770
0.28000000,0.00040753,0.00045975,0.00075213,0.00104721,0.00052372,0.00115137,0.00337287,0.00484722,0.00291515,0.01142179,0.01219980,0.01913091,0.00886225,0.01843012,0.02099602,0.04875416,0.08042999,0.11194581,0.19381758,0.29244261,0.26915232,0.17130147,0.11384799,0.06855353,0.01837887,0.02210978,0.17460708,0.21665284,0.24527961,0.23162535,0.19465025,0.08672288,0.08412066,0.06106749,0.05175932,0.04746510,0.04791675,0.04011567,0.04645617,0.04753472,0.04531121,0.02648428,0.01243476,0.00719069,0.00534785,0.00349937,0.00235278,0.00191102,0.00162211,0.00138125,0.00118853,0.00103640,0.00091485,0.00081607,0.00073457,0.00066641,0.00060876,0.00055950,0.00051702,0.00048013,0.00044785,0.00041946,0.00039434,0.00037201,0.00035209,0.00033423,0.00031818,0.00030371,0.00029063,0.00027878,0.00026802,0.00025823,0.00024932,0.00024119,0.00023377,0.00022701,0.00022083,0.00021519,0.00021004,0.00020536,0.00020109,0.00019723,0.00019372,0.00019057,0.00018774,0.00018522,0.00018299,0.00018104,0.00017935,0.00017793,0.00017675,0.00017582,0.00017513,0.00017468,0.00017446,0.00017447,0.00017471,0.00017519,0.00017590,0.00017686,0.00017806,0.00017952,0.00018124,0.00018324,0.00018553,0.00018812,0.00019102,0.00019427,0.00019787,0.00020186,0.00020625,0.00021108,0.00021637,0.00022216,0.00022865,0.00023667,0.00024621,0.00025234,0.00026403,0.00027217,0.00028444,0.00029797,0.00031192,0.00032855,0.00034920,0.00036515,0.00038670,0.00040283
0.30000000,0.00049069,0.00076350,0.00107482,0.00062287,0.00100872,0.00323558,0.00467217,0.00264782,0.00956004,0.01299995,0.01283352,0.02203004,0.01298965,0.01844520,0.00880217,0.02417829,0.04558387,0.09163280,0.14920667,0.25891406,0.28723475,0.23223130,0.12844203,0.03154361,0.08590654,0.09839451,0.19298662,0.23184626,0.24799423,0.21672885,0.16433901,0.04135415,0.06250683,0.05578943,0.04327038,0.04494282,0.04492373,0.03600565,0.03020460,0.04853140,0.04521512,0.04158080,0.02456124,0.01206416,0.00726549,0.00537435,0.00351479,0.00241633,0.00196779,0.00167014,0.00142594,0.00123091,0.00107653,0.00095287,0.00085221,0.00076902,0.00069933,0.00064029,0.00058975,0.00054612,0.00050817,0.00047494,0.00044566,0.00041974,0.00039668,0.00037608,0.00035761,0.00034099,0.00032601,0.00031245,0.00030017,0.00028902,0.00027887,0.00026964,0.00026123,0.00025355,0.00024656,0.00024018,0.00023437,0.00022907,0.00022427,0.00021991,0.00021597,0.00021242,0.00020924,0.00020640,0.00020390,0.00020172,0.00019984,0.00019825,0.00019694,0.00019591,0.00019515,0.00019466,0.00019443,0.00019447,0.00019476,0.00019532,0.00019616,0.00019726,0.00019865,0.00020033,0.00020230,0.00020459,0.00020721,0.00021018,0.00021351,0.00021722,0.00022135,0.00022591,0.00023095,0.00023647,0.00024253,0.00024932,0.00025759,0.00026750,0.00027456,0.00028565,0.00029509,0.00030938,0.00032390,0.00033919,0.00035506,0.00037239,0.00039591,0.00041296,0.00043165,0.00044084
0.32000000,0.00077233,0.00109522,0.00073435,0.00089834,0.00307599,0.00454661,0.00267304,0.00769036,0.01275384,0.01210679,0.02360656,0.01402490,0.01853982,0.01125195,0.01240399,0.02130494,0.01872858,0.07282505,0.11334647,0.21517736,0.29448719,0.28284687,0.12215053,0.15732368,0.05475090,0.11628842,0.21468488,0.24287398,0.24006141,0.19966852,0.12850599,0.02976183,0.03538372,0.04415701,0.03577265,0.04118349,0.04356244,0.03581932,0.03438546,0.02827830,0.04743106,0.04310757,0.03844574,0.02293403,0.01173500,0.00733498,0.00538582,0.00352865,0.00247236,0.00201820,0.00171340,0.00146633,0.00126931,0.00111307,0.00098769,0.00088547,0.00080085,0.00072987,0.00066965,0.00061805,0.00057345,0.00053460,0.00050055,0.00047053,0.00044393,0.00042024,0.00039907,0.00038008,0.00036299,0.00034756,0.00033361,0.00032097,0.00030950,0.00029906,0.00028957,0.00028093,0.00027305,0.00026588,0.00025935,0.00025342,0.00024803,0.00024315,0.00023874,0.00023478,0.00023123,0.00022807,0.00022528,0.00022285,0.00022076,0.00021900,0.00021756,0.00021642,0.00021559,0.00021506,0.00021483,0.00021489,0.00021524,0.00021590,0.00021685,0.00021812,0.00021970,0.00022161,0.00022386,0.00022646,0.00022944,0.00023281,0.00023659,0.00024081,0.00024549,0.00025067,0.00025638,0.00026265,0.00026969,0.00027816,0.00028834,0.00029625,0.00030671,0.00031796,0.00033280,0.00034668,0.00036236,0.00038070,0.00040029,0.00041890,0.00044312,0.00045787,0.00047101,0.00052044
0.34000000,0.00110817,0.00082980,0.00080154,0.00290514,0.00445802,0.00283020,0.00599583,0.01195400,0.01327783,0.01946422,0.01283462,0.01549395,0.00966273,0.00544358,0.00373521,0.01898368,0.01412796,0.05477517,0.08714285,0.17685599,0.28530241,0.26480388,0.21827856,0.09816950,0.14114983,0.14350817,0.22418435,0.24750859,0.22516408,0.17856634,0.08966883,0.04510530,0.01857600,0.03341612,0.03144849,0.03832579,0.04150304,0.03836625,0.03805168,0.03480322,0.03304081,0.04489418,0.04108370,0.03578408,0.02155039,0.01144559,0.00739613,0.00538439,0.00354188,0.00252267,0.00206364,0.00175279,0.00150322,0.00130452,0.00114672,0.00101990,0.00091635,0.00083054,0.00075847,0.00069725,0.00064473,0.00059930,0.00055970,0.00052496,0.00049430,0.00046712,0.00044290,0.00042124,0.00040181,0.00038432,0.00036854,0.00035426,0.00034132,0.00032958,0.00031892,0.00030922,0.00030040,0.00029238,0.00028508,0.00027846,0.00027245,0.00026701,0.00026210,0.00025769,0.00025375,0.00025025,0.00024716,0.00024447,0.00024216,0.00024022,0.00023863,0.00023738,0.00023648,0.00023591,0.00023567,0.00023576,0.00023618,0.00023693,0.00023802,0.00023946,0.00024125,0.00024341,0.00024595,0.00024889,0.00025224,0.00025604,0.00026030,0.00026506,0.00027034,0.00027618,0.00028261,0.00028984,0.00029847,0.00030884,0.00031748,0.00032743,0.00034039,0.00035448,0.00036765,0.00038355,0.00040194,0.00042317,0.00044670,0.00046661,0.00048770,0.00049850,0.00054820,0.00078233
0.36000000,0.00091747,0.00071861,0.00275158,0.00436487,0.00303895,0.00456440,0.01095251,0.01347987,0.01603388,0.01409756,0.01059329,0.01894372,0.01239156,0.01308358,0.01716129,0.02075285,0.02291703,0.03398458,0.07659177,0.15918987,0.20436259,0.33474664,0.18891024,0.18104980,0.17388642,0.16789976,0.24913225,0.23271562,0.20901320,0.15279723,0.05164489,0.05208860,0.02712309,0.03005767,0.03100774,0.03665809,0.03910343,0.04093438,0.03755983,0.03523194,0.03292939,0.03838093,0.04200963,0.03916366,0.03348562,0.02037278,0.01119556,0.00744560,0.00537134,0.00355243,0.00256596,0.00210286,0.00178688,0.00153518,0.00133510,0.00117606,0.00104809,0.00094350,0.00085673,0.00078379,0.00072178,0.00066855,0.00062246,0.00058226,0.00054698,0.00051582,0.00048819,0.00046356,0.00044153,0.00042176,0.00040397,0.00038791,0.00037340,0.00036025,0.00034832,0.00033750,0.00032767,0.00031874,0.00031063,0.00030327,0.00029661,0.00029059,0.00028516,0.00028028,0.00027592,0.00027206,0.00026865,0.00026569,0.00026315,0.00026102,0.00025928,0.00025792,0.00025694,0.00025632,0.00025608,0.00025620,0.00025668,0.00025753,0.00025876,0.00026038,0.00026239,0.00026480,0.00026765,0.00027093,0.00027468,0.00027893,0.00028370,0.00028901,0.00029491,0.00030144,0.00030878,0.00031750,0.00032798,0.00033724,0.00034679,0.00036102,0.00037387,0.00038762,0.00040499,0.00042402,0.00044428,0.00046665,0.00049195,0.00051100,0.00052735,0.00057142,0.00078894,0.00111698
0.38000000,0.00065871,0.00260604,0.00427652,0.00326020,0.00338332,0.00983567,0.01268850,0.01557337,0.01502396,0.01304796,0.02147728,0.01644427,0.00378572,0.01095527,0.02643500,0.02298138,0.02291891,0.01361992,0.08727831,0.11639919,0.18536530,0.27876261,0.27473248,0.24950326,0.22683879,0.14199036,0.27192135,0.22008617,0.18179703,0.12704442,0.01969010,0.04704458,0.03671144,0.03285856,0.03258754,0.03560719,0.03667207,0.04098153,0.03620145,0.03190441,0.02975386,0.02979778,0.04184094,0.03920946,0.03739315,0.03146679,0.01935621,0.01098111,0.00748067,0.00535061,0.00356245,0.00260470,0.00213800,0.00181759,0.00156407,0.00136284,0.00120278,0.00107387,0.00096841,0.00088085,0.00080719,0.00074453,0.00069071,0.00064408,0.00060339,0.00056766,0.00053611,0.00050810,0.00048315,0.00046082,0.00044079,0.00042276,0.00040650,0.00039180,0.00037850,0.00036644,0.00035551,0.00034560,0.00033661,0.00032847,0.00032110,0.00031445,0.00030846,0.00030308,0.00029829,0.00029403,0.00029029,0.00028704,0.00028425,0.00028192,0.00028001,0.00027853,0.00027747,0.00027681,0.00027655,0.00027670,0.00027725,0.00027821,0.00027958,0.00028138,0.00028361,0.00028630,0.00028946,0.00029311,0.00029728,0.00030199,0.00030728,0.00031318,0.00031974,0.00032714,0.00033589,0.00034641,0.00035614,0.00036543,0.00038037,0.00039228,0.00040767,0.00042630,0.00044591,0.00046699,0.00048913,0.00051122,0.00053416,0.00055151,0.00059711,0.00079538,0.00112153,0.00099345
0.40000000,0.00246595,0.00417648,0.00345349,0.00236665,0.00870047,0.01147445,0.01643410,0.01425079,0.01370275,0.01412685,0.01525008,0.00468856,0.01129278,0.00428575,0.03021778,0.02062486,0.01417713,0.02710873,0.08011504,0.07481802,0.15737248,0.30245132,0.26009609,0.28189564,0.27885099,0.15964530,0.26064954,0.21318132,0.15093980,0.09496831,0.02150182,0.03285324,0.03870582,0.03577102,0.03389483,0.03462904,0.03443567,0.03915092,0.03535246,0.03101765,0.02981283,0.02691386,0.02771806,0.04329880,0.03667742,0.03576831,0.02968238,0.01846943,0.01080080,0.00750164,0.00532562,0.00357289,0.00264032,0.00217040,0.00184611,0.00159099,0.00138878,0.00122786,0.00109814,0.00099194,0.00090371,0.00082944,0.00076623,0.00071190,0.00066482,0.00062372,0.00058762,0.00055573,0.00052743,0.00050221,0.00047965,0.00045941,0.00044120,0.00042478,0.00040995,0.00039655,0.00038441,0.00037343,0.00036348,0.00035448,0.00034635,0.00033901,0.00033241,0.00032650,0.00032123,0.00031656,0.00031246,0.00030890,0.00030585,0.00030330,0.00030122,0.00029961,0.00029846,0.00029775,0.00029748,0.00029766,0.00029828,0.00029936,0.00030089,0.00030288,0.00030536,0.00030834,0.00031184,0.00031589,0.00032051,0.00032573,0.00033159,0.00033813,0.00034553,0.00035427,0.00036478,0.00037488,0.00038407,0.00039924,0.00041084,0.00042791,0.00044636,0.00046531,0.00048657,0.00051032,0.00053469,0.00055512,0.00057434,0.00062061,0.00080695,0.00112373,0.00105888,0.00063191
0.42000000,0.00407185,0.00361483,0.00153120,0.00764776,0.01018528,0.01679102,0.01348222,0.01195847,0.00618477,0.01599873,0.01455509,0.00080460,0.00933513,0.00573777,0.03034484,0.01260490,0.01632962,0.03826885,0.00816619,0.10149598,0.12305873,0.22511881,0.21173412,0.33063020,0.32503369,0.14338709,0.28774212,0.18655954,0.14218870,0.04871161,0.03097181,0.01570920,0.03388761,0.03606939,0.03394595,0.03355272,0.03255219,0.03650770,0.03500783,0.03328307,0.03200412,0.03065790,0.02737773,0.02798731,0.04319803,0.03449030,0.03426583,0.02809802,0.01768743,0.01065133,0.00751006,0.00529976,0.00358531,0.00267477,0.00220190,0.00187414,0.00161756,0.00141444,0.00125273,0.00112228,0.00101541,0.00092656,0.00085173,0.00078802,0.00073324,0.00068575,0.00064428,0.00060785,0.00057567,0.00054710,0.00052165,0.00049889,0.00047847,0.00046011,0.00044358,0.00042866,0.00041518,0.00040300,0.00039199,0.00038204,0.00037307,0.00036499,0.00035773,0.00035123,0.00034544,0.00034032,0.00033582,0.00033192,0.00032859,0.00032581,0.00032355,0.00032180,0.00032055,0.00031979,0.00031952,0.00031974,0.00032044,0.00032164,0.00032335,0.00032557,0.00032832,0.00033162,0.00033550,0.00033998,0.00034509,0.00035087,0.00035737,0.00036474,0.00037345,0.00038392,0.00039429,0.00040349,0.00041855,0.00043048,0.00044848,0.00046574,0.00048414,0.00050548,0.00052921,0.00055452,0.00057907,0.00059887,0.00064297,0.00082031,0.00112973,0.00111398,0.00064188,0.00233262
0.44000000,0.00373894,0.00090410,0.00666252,0.00898277,0.01627015,0.01411217,0.00997234,0.01025522,0.01740942,0.02128500,0.00777882,0.00705942,0.00166281,0.01349349,0.02770969,0.00161042,0.03300523,0.02920412,0.03742303,0.06448612,0.05106638,0.20433892,0.21058550,0.34269161,0.38915521,0.10911295,0.27137536,0.17547336,0.12890602,0.02086466,0.02488758,0.00768167,0.02595428,0.03350094,0.03304594,0.03248893,0.03107753,0.03386515,0.03486826,0.03533881,0.03246385,0.03106987,0.02993311,0.02866397,0.03006213,0.04202149,0.03265630,0.03286148,0.02668263,0.01699276,0.01052938,0.00750980,0.00527782,0.00360312,0.00271178,0.00223608,0.00190510,0.00164707,0.00144303,0.00128049,0.00114926,0.00104167,0.00095217,0.00087676,0.00081251,0.00075725,0.00070932,0.00066747,0.00063069,0.00059819,0.00056936,0.00054366,0.00052070,0.00050011,0.00048160,0.00046495,0.00044994,0.00043641,0.00042420,0.00041318,0.00040326,0.00039434,0.00038634,0.00037918,0.00037282,0.00036720,0.00036227,0.00035800,0.00035437,0.00035133,0.00034887,0.00034698,0.00034564,0.00034485,0.00034459,0.00034486,0.00034568,0.00034705,0.00034897,0.00035146,0.00035454,0.00035823,0.00036256,0.00036755,0.00037325,0.00037970,0.00038706,0.00039576,0.00040621,0.00041683,0.00042617,0.00044098,0.00045370,0.00047182,0.00048812,0.00050733,0.00052985,0.00055410,0.00057890,0.00060272,0.00062676,0.00067346,0.00083771,0.00114223,0.00116616,0.00068697,0.00221105,0.00396935
0.46000000,0.00061377,0.00574584,0.00796474,0.01505925,0.01555842,0.00883120,0.01340782,0.01298493,0.01821501,0.01320623,0.00658039,0.01342631,0.00593814,0.02342732,0.02153915,0.01949197,0.04279441,0.03057641,0.03392036,0.06940604,0.06091214,0.20930896,0.17552218,0.33348561,0.43378972,0.10318995,0.27322396,0.12315224,0.08475973,0.01959711,0.02655667,0.01474231,0.02160776,0.02834312,0.03195481,0.03175436,0.02996910,0.03162304,0.03439571,0.03565189,0.03170635,0.02833166,0.02754937,0.02725033,0.02924333,0.03268322,0.04019569,0.03113100,0.03154479,0.02541207,0.01637223,0.01042727,0.00750040,0.00525878,0.00362440,0.00274997,0.00227167,0.00193776,0.00167835,0.00147341,0.00131006,0.00117807,0.00106978,0.00097963,0.00090363,0.00083885,0.00078311,0.00073475,0.00069252,0.00065539,0.00062260,0.00059350,0.00056758,0.00054442,0.00052367,0.00050504,0.00048830,0.00047322,0.00045966,0.00044744,0.00043646,0.00042659,0.00041776,0.00040988,0.00040288,0.00039670,0.00039130,0.00038662,0.00038265,0.00037934,0.00037667,0.00037463,0.00037319,0.00037236,0.00037212,0.00037247,0.00037342,0.00037497,0.00037714,0.00037995,0.00038340,0.00038753,0.00039237,0.00039795,0.00040432,0.00041164,0.00042031,0.00043072,0.00044152,0.00045105,0.00046553,0.00047921,0.00049682,0.00051301,0.00053385,0.00055739,0.00058225,0.00060789,0.00063227,0.00065534,0.00070346,0.00086399,0.00115382,0.00121658,0.00075527,0.00209837,0.00386903,0.00382894
0.48000000,0.00490978,0.00714147,0.01341695,0.01685400,0.00881658,0.01286346,0.00537662,0.01134629,0.01610413,0.00131791,0.00975552,0.01420959,0.00780661,0.03474330,0.01174586,0.04160470,0.03425761,0.02498091,0.01910143,0.07229125,0.07564248,0.20490254,0.17365871,0.35471641,0.45031388,0.06818026,0.30149332,0.09137414,0.08490121,0.02881733,0.02890989,0.03095417,0.02540899,0.02295822,0.03026744,0.03199555,0.02898637,0.02988316,0.03342740,0.03457983,0.03099556,0.02769741,0.02646887,0.02524527,0.02454720,0.02906652,0.03496437,0.03805465,0.02984712,0.03031610,0.02427112,0.01581930,0.01033807,0.00748007,0.00523854,0.00364400,0.00278482,0.00230437,0.00196794,0.00170738,0.00150169,0.00133768,0.00120507,0.00109619,0.00100552,0.00092904,0.00086384,0.00080772,0.00075903,0.00071649,0.00067911,0.00064610,0.00061681,0.00059074,0.00056745,0.00054661,0.00052793,0.00051115,0.00049608,0.00048254,0.00047039,0.00045950,0.00044976,0.00044108,0.00043338,0.00042660,0.00042068,0.00041557,0.00041122,0.00040762,0.00040472,0.00040251,0.00040096,0.00040008,0.00039986,0.00040029,0.00040137,0.00040312,0.00040555,0.00040868,0.00041253,0.00041712,0.00042250,0.00042871,0.00043590,0.00044446,0.00045476,0.00046563,0.00047530,0.00048933,0.00050391,0.00052062,0.00053750,0.00055956,0.00058281,0.00060723,0.00063320,0.00065930,0.00068548,0.00073286,0.00088418,0.00116934,0.00125586,0.00083295,0.00199092,0.00376836,0.00389650,0.00077857
0.50000000,0.00647846,0.01160166,0.01751412,0.00990559,0.01061676,0.00576604,0.01087305,0.01896346,0.01381889,0.00047485,0.00314759,0.01017733,0.00610082,0.03999928,0.02236645,0.04418835,0.00551658,0.04544268,0.04231437,0.06102988,0.06201829,0.19068707,0.17506279,0.33166892,0.44378369,0.08327499,0.29492910,0.06516141,0.07109833,0.03839437,0.03332370,0.03742058,0.03424405,0.02276466,0.02638986,0.03357235,0.02792473,0.02866473,0.03211288,0.03293687,0.03103307,0.02943014,0.02803721,0.02743713,0.02531536,0.02351588,0.02861799,0.03654051,0.03581968,0.02875142,0.02917035,0.02323955,0.01532828,0.01025838,0.00745183,0.00521882,0.00366311,0.00281770,0.00233546,0.00199683,0.00173525,0.00152893,0.00136435,0.00123120,0.00112184,0.00103072,0.00095385,0.00088829,0.00083186,0.00078290,0.00074013,0.00070255,0.00066938,0.00063996,0.00061379,0.00059045,0.00056957,0.00055088,0.00053414,0.00051912,0.00050567,0.00049364,0.00048290,0.00047335,0.00046488,0.00045744,0.00045095,0.00044535,0.00044061,0.00043668,0.00043352,0.00043113,0.00042947,0.00042854,0.00042832,0.00042883,0.00043006,0.00043202,0.00043473,0.00043821,0.00044247,0.00044757,0.00045354,0.00046053,0.00046890,0.00047902,0.00048987,0.00049964,0.00051316,0.00052848,0.00054423,0.00056227,0.00058449,0.00060663,0.00063064,0.00065674,0.00068326,0.00071122,0.00076209,0.00090795,0.00117966,0.00129486,0.00090929,0.00189136,0.00366897,0.00394283,0.00112167,0.00415278
