5.000000e+01
5.843154e+01
6.828491e+01
7.979985e+01
9.325657e+01
1.089825e+02
1.273603e+02
1.488372e+02
1.739357e+02
2.032667e+02
2.375437e+02
2.776009e+02
3.244130e+02
3.791190e+02
4.430502e+02
5.177621e+02
6.050728e+02
7.071068e+02
8.263468e+02
9.656944e+02
1.128540e+03
1.318847e+03
1.541245e+03
1.801147e+03
2.104876e+03
2.459823e+03
2.874625e+03
3.359375e+03
3.925870e+03
4.587893e+03
5.361553e+03
6.265676e+03
7.322263e+03
8.557022e+03
1.000000e+04
