2.000000e+00
2.250671e+00
2.532760e+00
2.850205e+00
3.207437e+00
3.609444e+00
4.061835e+00
4.570928e+00
5.143828e+00
5.788532e+00
6.514041e+00
7.330482e+00
8.249253e+00
9.283178e+00
1.044669e+01
1.175603e+01
1.322948e+01
1.488761e+01
1.675355e+01
1.885337e+01
2.121637e+01
2.387553e+01
2.686799e+01
3.023550e+01
3.402509e+01
3.828964e+01
4.308869e+01
4.848924e+01
5.456667e+01
6.140581e+01
6.910215e+01
7.776310e+01
8.750959e+01
9.847765e+01
1.108204e+02
1.247101e+02
1.403408e+02
1.579305e+02
1.777248e+02
2.000000e+02
