t_fs,Re_E,Im_E,intensity
-1058.59375,-13.49557570643825,-3.61229792935997,195.17925997866467
-1057.6171875,-13.521500668749919,-3.8232262767543927,197.44803949826974
-1056.640625,-13.543286205199959,-4.032450493606863,199.68125821934976
-1055.6640625,-13.56105776863799,-4.2399049274507625,201.879081598158
-1054.6875,-13.574939367354721,-4.4455264005565045,204.0416838054019
-1053.7109375,-13.585054272070005,-4.6492539445746655,206.1692618162306
-1052.734375,-13.591525715829174,-4.851028724333517,208.26205096835463
-1051.7578125,-13.59447756323441,-5.050794141035897,210.3203416724063
-1050.78125,-13.594034921128914,-5.248496087815999,212.34449662069227
-1049.8046875,-13.590324654462027,-5.4440833307943155,214.33496752631095
-1048.828125,-13.583475778454158,-5.637507999546745,216.29231066880436
-1047.8515625,-13.573619719053493,-5.828726170449174,218.2172010475569
-1046.875,-13.560890445428402,-6.017698511038582,220.11044504266727
-1045.8984375,-13.545424471114183,-6.20439094443144,221.9729910940018
-1044.921875,-13.52736071278812,-6.388775304824807,223.8059377494228
-1043.9453125,-13.506840207333127,-6.570829973153025,225.61053892251695
-1042.96875,-13.484005708938337,-6.750540481711558,227.38820675390826
-1041.9921875,-13.459001191494398,-6.927900061500307,229.14051233478358
-1041.015625,-13.431971264785446,-7.102910104168442,230.86918400592003
